oid,timestamp,x,y,body_roll,body_pitch,body_yaw,head_roll,head_pitch,head_yaw,other_oid,other_class,labels2
19340,239.2,496006.0768,5406138.625,None,None,None,None,None,None,"[19339, 18991, 19354, 19304, 19350, 19351, 19352, 19340, 19348, 19349]","[4, 0, 3, 3, 3, 5, 3, 4, 4, 4]",EGO CAR
19340,239.3,496006.0343,5406138.769,None,None,None,None,None,None,"[19354, 19352, 19351, 19350, 19304, 18991, 19348, 19349, 19340, 19339]","[3, 3, 5, 3, 3, 0, 4, 4, 4, 4]",EGO CAR
19340,239.4,496005.9954,5406138.917,None,None,None,None,None,None,"[19349, 19352, 19304, 19351, 18991, 19350, 19354, 19339, 19340, 19348]","[4, 3, 3, 5, 0, 3, 3, 4, 4, 4]",EGO CAR
19340,239.5,496005.9521,5406139.073,None,None,None,None,None,None,"[19352, 18991, 19304, 19350, 19351, 19354, 19339, 19340, 19348, 19349]","[3, 0, 3, 3, 5, 3, 4, 4, 4, 4]",EGO CAR
19340,239.6,496005.8986,5406139.238,None,None,None,None,None,None,"[19351, 19350, 19304, 18991, 19349, 19348, 19340, 19339, 19354, 19352]","[5, 3, 3, 0, 4, 4, 4, 4, 3, 3]",EGO CAR
19340,239.7,496005.8426,5406139.402,None,None,None,None,None,None,"[19354, 19352, 19351, 19350, 19304, 18991, 19349, 19348, 19340, 19339, 19357]","[3, 3, 5, 3, 3, 0, 4, 4, 4, 4, 3]",EGO CAR
19340,239.8,496005.7971,5406139.554,None,None,None,None,None,None,"[18991, 19349, 19348, 19340, 19339, 19357, 19354, 19352, 19351, 19350, 19304]","[0, 4, 4, 4, 4, 3, 3, 3, 5, 3, 3]",EGO CAR
19340,239.9,496005.7447,5406139.704,None,None,None,None,None,None,"[19339, 19340, 19348, 19349, 18991, 19304, 19350, 19351, 19352, 19354, 19357]","[4, 4, 4, 4, 0, 3, 3, 5, 3, 3, 3]",EGO CAR
19340,240,496005.6755,5406139.866,None,None,None,None,None,None,"[19354, 19357, 19339, 19340, 19348, 19349, 18991, 19304, 19350, 19351, 19352]","[3, 3, 4, 4, 4, 4, 0, 3, 3, 5, 3]",EGO CAR
19340,240.1,496005.6099,5406140.019,None,None,None,None,None,None,"[19351, 19304, 18991, 19352, 19354, 19357, 19339, 19340, 19348, 19349, 19350]","[5, 3, 0, 3, 3, 3, 4, 4, 4, 4, 3]",EGO CAR
19340,240.2,496005.5467,5406140.158,None,None,None,None,None,None,"[19352, 19349, 19348, 19340, 19339, 19354, 18991, 19304, 19350, 19351]","[3, 4, 4, 4, 4, 3, 0, 3, 3, 5]",EGO CAR
19340,240.3,496005.4873,5406140.294,None,None,None,None,None,None,"[19349, 18991, 19304, 19350, 19351, 19352, 19354, 19339, 19340, 19348]","[4, 0, 3, 3, 5, 3, 3, 4, 4, 4]",EGO CAR
19340,240.4,496005.4324,5406140.437,None,None,None,None,None,None,"[18991, 19304, 19350, 19351, 19352, 19354, 19358, 19359, 19339, 19340, 19348, 19349]","[0, 3, 3, 5, 3, 3, 3, 3, 4, 4, 4, 4]",EGO CAR
19340,240.5,496005.3775,5406140.591,None,None,None,None,None,None,"[19350, 19351, 18991, 19304, 19349, 19348, 19340, 19339, 19360, 19352, 19354, 19358, 19359]","[3, 5, 0, 3, 4, 4, 4, 4, 3, 3, 3, 3, 3]",EGO CAR
19340,240.6,496005.3274,5406140.747,None,None,None,None,None,None,"[19351, 18991, 19304, 19350, 19352, 19354, 19358, 19360, 19339, 19340, 19348, 19349]","[5, 0, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4]",EGO CAR
19340,240.7,496005.277,5406140.902,None,None,None,None,None,None,"[19349, 19360, 19350, 19348, 19340, 19339, 19304, 18991, 19354, 19352, 19351, 19358]","[4, 3, 3, 4, 4, 4, 3, 0, 3, 3, 5, 3]",EGO CAR
19340,240.8,496005.2206,5406141.059,None,None,None,None,None,None,"[19348, 19358, 19354, 19352, 19351, 19350, 19304, 18991, 19349, 19340, 19339, 19360]","[4, 3, 3, 3, 5, 3, 3, 0, 4, 4, 4, 3]",EGO CAR
19340,240.9,496005.159,5406141.219,None,None,None,None,None,None,"[19360, 19358, 19354, 19352, 18991, 19304, 19350, 19351, 19349, 19339, 19340, 19348]","[3, 3, 3, 3, 0, 3, 3, 5, 4, 4, 4, 4]",EGO CAR
19340,241,496005.0929,5406141.379,None,None,None,None,None,None,"[19349, 18991, 19304, 19350, 19351, 19352, 19354, 19358, 19360, 19339, 19340, 19348]","[4, 0, 3, 3, 5, 3, 3, 3, 3, 4, 4, 4]",EGO CAR
19340,241.1,496005.0291,5406141.528,None,None,None,None,None,None,"[19349, 19348, 19340, 19339, 19360, 19358, 19354, 19352, 19351, 19350, 19304, 18991]","[4, 4, 4, 4, 3, 3, 3, 3, 5, 3, 3, 0]",EGO CAR
19340,241.2,496004.9753,5406141.657,None,None,None,None,None,None,"[19304, 19349, 19348, 19340, 19339, 19360, 19358, 19354, 18991, 19352, 19351, 19350]","[3, 4, 4, 4, 4, 3, 3, 3, 0, 3, 5, 3]",EGO CAR
19340,241.3,496004.9286,5406141.768,None,None,None,None,None,None,"[19350, 19349, 19348, 19340, 19339, 19360, 19358, 19354, 19352, 19351, 19304, 18991]","[3, 4, 4, 4, 4, 3, 3, 3, 3, 5, 3, 0]",EGO CAR
19340,241.4,496004.8863,5406141.876,None,None,None,None,None,None,"[19340, 19348, 19349, 18991, 19304, 19350, 19351, 19352, 19354, 19358, 19360, 19339]","[4, 4, 4, 0, 3, 3, 5, 3, 3, 3, 3, 4]",EGO CAR
19340,241.5,496004.846,5406141.994,None,None,None,None,None,None,"[19351, 19340, 19339, 19360, 19358, 19354, 19352, 19350, 19304, 18991, 19349, 19348]","[5, 4, 4, 3, 3, 3, 3, 3, 3, 0, 4, 4]",EGO CAR
19340,241.6,496004.8041,5406142.119,None,None,None,None,None,None,"[19349, 19339, 18991, 19354, 19352, 19351, 19358, 19350, 19304, 19348, 19340, 19360]","[4, 4, 0, 3, 3, 5, 3, 3, 3, 4, 4, 3]",EGO CAR
19340,241.7,496004.7656,5406142.247,None,None,None,None,None,None,"[19348, 19340, 19339, 18991, 19304, 19350, 19351, 19352, 19354, 19358, 19360, 19349]","[4, 4, 4, 0, 3, 3, 5, 3, 3, 3, 3, 4]",EGO CAR
19340,241.8,496004.7351,5406142.368,None,None,None,None,None,None,"[19348, 19304, 18991, 19350, 19351, 19352, 19354, 19358, 19360, 19339, 19340, 19349]","[4, 3, 0, 3, 5, 3, 3, 3, 3, 4, 4, 4]",EGO CAR
19340,241.9,496004.7032,5406142.472,None,None,None,None,None,None,"[19352, 19351, 19350, 19304, 18991, 19339, 19361, 19360, 19340, 19348, 19349, 19358, 19354]","[3, 5, 3, 3, 0, 4, 3, 3, 4, 4, 4, 3, 3]",EGO CAR
19340,242,496004.656,5406142.568,None,None,None,None,None,None,"[19358, 18991, 19304, 19350, 19351, 19352, 19354, 19360, 19361, 19339, 19340, 19348, 19349]","[3, 0, 3, 3, 5, 3, 3, 3, 3, 4, 4, 4, 4]",EGO CAR
19340,242.1,496004.5977,5406142.668,None,None,None,None,None,None,"[19348, 19349, 19350, 19304, 18991, 19361, 19351, 19352, 19354, 19358, 19360, 19339, 19340]","[4, 4, 3, 3, 0, 3, 5, 3, 3, 3, 3, 4, 4]",EGO CAR
19340,242.2,496004.5464,5406142.767,None,None,None,None,None,None,"[19361, 19340, 18991, 19348, 19349, 19351, 19352, 19350, 19304, 19339, 19354, 19358]","[3, 4, 0, 4, 4, 5, 3, 3, 3, 4, 3, 3]",EGO CAR
19340,242.3,496004.5074,5406142.866,None,None,None,None,None,None,"[19349, 19340, 19339, 19361, 19358, 19354, 19352, 19351, 19350, 19304, 18991, 19348]","[4, 4, 4, 3, 3, 3, 3, 5, 3, 3, 0, 4]",EGO CAR
19340,242.4,496004.4826,5406142.961,None,None,None,None,None,None,"[19304, 19350, 19351, 19352, 19354, 19358, 19361, 19339, 19340, 19348, 19349, 18991]","[3, 3, 5, 3, 3, 3, 3, 4, 4, 4, 4, 0]",EGO CAR
19340,242.5,496004.4748,5406143.057,None,None,None,None,None,None,"[19339, 19349, 19348, 19340, 19361, 19358, 19354, 19352, 19351, 19350, 19304, 18991]","[4, 4, 4, 4, 3, 3, 3, 3, 5, 3, 3, 0]",EGO CAR
19340,242.6,496004.4767,5406143.162,None,None,None,None,None,None,"[19352, 19340, 19348, 19349, 18991, 19304, 19350, 19351, 19339, 19361, 19358, 19354]","[3, 4, 4, 4, 0, 3, 3, 5, 4, 3, 3, 3]",EGO CAR
19340,242.7,496004.4844,5406143.284,None,None,None,None,None,None,"[19352, 19349, 19348, 19340, 19339, 19351, 19350, 19304, 18991, 19361, 19358, 19354]","[3, 4, 4, 4, 4, 5, 3, 3, 0, 3, 3, 3]",EGO CAR
19340,242.8,496004.5004,5406143.41,None,None,None,None,None,None,"[19352, 19361, 19358, 19354, 19339, 19304, 18991, 19351, 19350, 19349, 19348, 19340]","[3, 3, 3, 3, 4, 3, 0, 5, 3, 4, 4, 4]",EGO CAR
19340,242.9,496004.5087,5406143.532,None,None,None,None,None,None,"[19351, 18991, 19304, 19350, 19352, 19354, 19358, 19361, 19339, 19340, 19348, 19349]","[5, 0, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4]",EGO CAR
19340,243,496004.5061,5406143.656,None,None,None,None,None,None,"[19361, 19339, 19340, 19349, 19348, 18991, 19304, 19350, 19351, 19352, 19354, 19358]","[3, 4, 4, 4, 4, 0, 3, 3, 5, 3, 3, 3]",EGO CAR
19340,243.1,496004.4945,5406143.779,None,None,None,None,None,None,"[19348, 19349, 18991, 19352, 19354, 19358, 19361, 19339, 19351, 19350, 19304, 19340]","[4, 4, 0, 3, 3, 3, 3, 4, 5, 3, 3, 4]",EGO CAR
19340,243.2,496004.4691,5406143.896,None,None,None,None,None,None,"[19348, 19339, 19361, 18991, 19304, 19358, 19354, 19352, 19351, 19350, 19349, 19340]","[4, 4, 3, 0, 3, 3, 3, 3, 5, 3, 4, 4]",EGO CAR
19340,243.3,496004.4424,5406144.022,None,None,None,None,None,None,"[19340, 19352, 19348, 19349, 19361, 19339, 18991, 19304, 19351, 19350, 19354, 19358]","[4, 3, 4, 4, 3, 4, 0, 3, 5, 3, 3, 3]",EGO CAR
19340,243.4,496004.4123,5406144.161,None,None,None,None,None,None,"[19352, 19361, 19358, 19354, 19339, 19351, 19350, 19304, 18991, 19349, 19348, 19340]","[3, 3, 3, 3, 4, 5, 3, 3, 0, 4, 4, 4]",EGO CAR
19340,243.5,496004.3884,5406144.303,None,None,None,None,None,None,"[19352, 19354, 19358, 19361, 19339, 19340, 19349, 19348, 18991, 19304, 19350, 19351]","[3, 3, 3, 3, 4, 4, 4, 4, 0, 3, 3, 5]",EGO CAR
19340,243.6,496004.368,5406144.44,None,None,None,None,None,None,"[19352, 18991, 19304, 19350, 19351, 19354, 19358, 19361, 19339, 19340, 19348, 19349]","[3, 0, 3, 3, 5, 3, 3, 3, 4, 4, 4, 4]",EGO CAR
19340,243.7,496004.3442,5406144.567,None,None,None,None,None,None,"[19354, 19352, 19351, 19350, 19339, 19340, 19348, 19349, 19304, 19358, 18991, 19361]","[3, 3, 5, 3, 4, 4, 4, 4, 3, 3, 0, 3]",EGO CAR
19340,243.8,496004.3246,5406144.692,None,None,None,None,None,None,"[19349, 19348, 19340, 18991, 19304, 19350, 19351, 19352, 19354, 19358, 19361, 19339]","[4, 4, 4, 0, 3, 3, 5, 3, 3, 3, 3, 4]",EGO CAR
19340,243.9,496004.3081,5406144.831,None,None,None,None,None,None,"[19339, 18991, 19350, 19351, 19352, 19354, 19358, 19361, 19340, 19348, 19349]","[4, 0, 3, 5, 3, 3, 3, 3, 4, 4, 4]",EGO CAR
19340,244,496004.287,5406144.963,None,None,None,None,None,None,"[19350, 18991, 19352, 19361, 19348, 19340, 19339, 19354, 19358, 19349, 19351]","[3, 0, 3, 3, 4, 4, 4, 3, 3, 4, 5]",EGO CAR
19340,244.1,496004.2586,5406145.089,None,None,None,None,None,None,"[19352, 19361, 18991, 19350, 19351, 19349, 19348, 19340, 19339, 19362, 19358, 19354]","[3, 3, 0, 3, 5, 4, 4, 4, 4, 3, 3, 3]",EGO CAR
19340,244.2,496004.2289,5406145.222,None,None,None,None,None,None,"[19362, 19352, 19350, 19361, 19351, 19354, 19358, 18991, 19348, 19340, 19349, 19339]","[3, 3, 3, 3, 5, 3, 3, 0, 4, 4, 4, 4]",EGO CAR
19340,244.3,496004.1925,5406145.358,None,None,None,None,None,None,"[19350, 18991, 19351, 19352, 19354, 19358, 19361, 19362, 19339, 19340, 19348, 19349]","[3, 0, 5, 3, 3, 3, 3, 3, 4, 4, 4, 4]",EGO CAR
19340,244.4,496004.1414,5406145.493,None,None,None,None,None,None,"[18991, 19349, 19348, 19340, 19339, 19362, 19361, 19358, 19354, 19352, 19351, 19350]","[0, 4, 4, 4, 4, 3, 3, 3, 3, 3, 5, 3]",EGO CAR
19340,244.5,496004.0838,5406145.62,None,None,None,None,None,None,"[19351, 19350, 18991, 19349, 19348, 19340, 19339, 19362, 19361, 19358, 19354, 19352]","[5, 3, 0, 4, 4, 4, 4, 3, 3, 3, 3, 3]",EGO CAR
19340,244.6,496004.027,5406145.736,None,None,None,None,None,None,"[19354, 19352, 18991, 19350, 19351, 19349, 19348, 19340, 19339, 19362, 19361, 19358]","[3, 3, 0, 3, 5, 4, 4, 4, 4, 3, 3, 3]",EGO CAR
19340,244.7,496003.9668,5406145.832,None,None,None,None,None,None,"[18991, 19349, 19348, 19340, 19339, 19362, 19361, 19358, 19354, 19352, 19351, 19350]","[0, 4, 4, 4, 4, 3, 3, 3, 3, 3, 5, 3]",EGO CAR
19340,244.8,496003.903,5406145.915,None,None,None,None,None,None,"[18991, 19352, 19354, 19358, 19361, 19362, 19363, 19339, 19340, 19348, 19349, 19351, 19350]","[0, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 5, 3]",EGO CAR
19340,244.9,496003.833,5406145.998,None,None,None,None,None,None,"[18991, 19350, 19351, 19340, 19339, 19363, 19361, 19358, 19354, 19352, 19348, 19349]","[0, 3, 5, 4, 4, 3, 3, 3, 3, 3, 4, 4]",EGO CAR
19340,245,496003.753,5406146.088,None,None,None,None,None,None,"[19354, 19349, 19348, 19340, 19339, 19363, 19361, 19358, 19352, 18991, 19350, 19351]","[3, 4, 4, 4, 4, 3, 3, 3, 3, 0, 3, 5]",EGO CAR
19340,245.1,496003.6528,5406146.19,None,None,None,None,None,None,"[19348, 19363, 19361, 19358, 19354, 19352, 19351, 19350, 18991, 19349, 19339, 19340]","[4, 3, 3, 3, 3, 3, 5, 3, 0, 4, 4, 4]",EGO CAR
19340,245.2,496003.5319,5406146.314,None,None,None,None,None,None,"[19339, 19340, 19348, 19349, 18991, 19350, 19351, 19352, 19354, 19358, 19361, 19363]","[4, 4, 4, 4, 0, 3, 5, 3, 3, 3, 3, 3]",EGO CAR
19340,245.3,496003.42,5406146.434,None,None,None,None,None,None,"[19350, 19339, 19351, 19340, 18991, 19352, 19348, 19349, 19358, 19361, 19363]","[3, 4, 5, 4, 0, 3, 4, 4, 3, 3, 3]",EGO CAR
19340,245.4,496003.3106,5406146.553,None,None,None,None,None,None,"[19349, 19348, 19340, 19339, 19364, 19363, 19361, 19358, 19352, 19351, 19350, 18991]","[4, 4, 4, 4, 3, 3, 3, 3, 3, 5, 3, 0]",EGO CAR
19340,245.5,496003.1978,5406146.66,None,None,None,None,None,None,"[19352, 19351, 19350, 18991, 19358, 19361, 19363, 19364, 19349, 19339, 19340, 19348]","[3, 5, 3, 0, 3, 3, 3, 3, 4, 4, 4, 4]",EGO CAR
19340,245.6,496003.0616,5406146.757,None,None,None,None,None,None,"[19340, 19348, 19349, 19364, 19363, 19361, 19358, 19352, 19351, 19350, 18991, 19339]","[4, 4, 4, 3, 3, 3, 3, 3, 5, 3, 0, 4]",EGO CAR
19340,245.7,496002.9051,5406146.849,None,None,None,None,None,None,"[19340, 19339, 19363, 19364, 19358, 19352, 19351, 19349, 19350, 18991, 19348]","[4, 4, 3, 3, 3, 3, 5, 4, 3, 0, 4]",EGO CAR
19340,245.8,496002.7498,5406146.927,None,None,None,None,None,None,"[19364, 19340, 19339, 19351, 18991, 19350, 19352, 19348, 19349, 19358, 19363]","[3, 4, 4, 5, 0, 3, 3, 4, 4, 3, 3]",EGO CAR
19340,245.9,496002.5932,5406146.991,None,None,None,None,None,None,"[18991, 19358, 19363, 19364, 19349, 19348, 19340, 19339, 19350, 19351, 19352]","[0, 3, 3, 3, 4, 4, 4, 4, 3, 5, 3]",EGO CAR
19340,246,496002.4411,5406147.052,None,None,None,None,None,None,"[19348, 19340, 19339, 19364, 19363, 19358, 19352, 19351, 19350, 18991, 19349]","[4, 4, 4, 3, 3, 3, 3, 5, 3, 0, 4]",EGO CAR
19340,246.1,496002.2879,5406147.1,None,None,None,None,None,None,"[19339, 19340, 19349, 19351, 19350, 18991, 19352, 19348, 19358, 19363, 19364]","[4, 4, 4, 5, 3, 0, 3, 4, 3, 3, 3]",EGO CAR
19340,246.2,496002.1183,5406147.151,None,None,None,None,None,None,"[19364, 18991, 19350, 19351, 19352, 19358, 19363, 19339, 19340, 19348, 19349]","[3, 0, 3, 5, 3, 3, 3, 4, 4, 4, 4]",EGO CAR
19340,246.3,496001.9412,5406147.201,None,None,None,None,None,None,"[19363, 18991, 19364, 19339, 19340, 19350, 19351, 19352, 19348, 19349, 19358]","[3, 0, 3, 4, 4, 3, 5, 3, 4, 4, 3]",EGO CAR
19340,246.4,496001.7766,5406147.248,None,None,None,None,None,None,"[18991, 19348, 19340, 19339, 19364, 19363, 19358, 19352, 19351, 19350, 19349]","[0, 4, 4, 4, 3, 3, 3, 3, 5, 3, 4]",EGO CAR
50582,2119.4,495817.6886,5405794.718,None,None,None,None,None,None,"[50582, 47646, 50572, 50579, 50575]","[4, 0, 1, 1, 4]",PEDESTRIANS
50582,2119.5,495817.6245,5405794.864,None,None,None,None,None,None,"[47646, 50582, 50575, 50572]","[0, 4, 4, 1]",PEDESTRIANS
50582,2119.6,495817.5399,5405795.024,None,None,None,None,None,None,"[47646, 50582, 50575, 50572]","[0, 4, 4, 1]",PEDESTRIANS
50582,2119.7,495817.4755,5405795.442,None,None,None,None,None,None,"[50572, 47646, 50582, 50575]","[1, 0, 4, 4]",PEDESTRIANS
50582,2119.8,495817.4339,5405795.808,None,None,None,None,None,None,"[50575, 50572, 47646, 50582]","[4, 1, 0, 4]",PEDESTRIANS
50582,2119.9,495817.3631,5405796.058,None,None,None,None,None,None,"[50572, 47646, 50575, 50582]","[1, 0, 4, 4]",PEDESTRIANS
50582,2120,495817.4376,5405796.33,None,None,None,None,None,None,"[47646, 50572, 50575, 50582]","[0, 1, 4, 4]",PEDESTRIANS
50582,2120.1,495817.4612,5405796.637,None,None,None,None,None,None,"[50582, 50575, 50572, 47646]","[4, 4, 1, 0]",PEDESTRIANS
50582,2120.2,495817.3937,5405796.876,None,None,None,None,None,None,"[50582, 47646, 50572, 50575]","[4, 0, 1, 4]",PEDESTRIANS
50582,2120.3,495817.3134,5405797.078,None,None,None,None,None,None,"[50575, 50587, 50572, 47646, 50582]","[4, 3, 1, 0, 4]",PEDESTRIANS
50582,2120.4,495817.2331,5405797.279,None,None,None,None,None,None,"[47646, 50587, 50575, 50582]","[0, 3, 4, 4]",PEDESTRIANS
50582,2120.5,495817.3205,5405797.497,None,None,None,None,None,None,"[50582, 50575, 50587, 47646]","[4, 4, 3, 0]",PEDESTRIANS
50582,2120.6,495817.155,5405797.589,None,None,None,None,None,None,"[50582, 50587, 50575, 47646]","[4, 3, 4, 0]",PEDESTRIANS
50582,2120.7,495816.9939,5405797.668,None,None,None,None,None,None,"[47646, 50587, 50575, 50582]","[0, 3, 4, 4]",PEDESTRIANS
50582,2120.8,495817.0162,5405797.75,None,None,None,None,None,None,"[50575, 50590, 50587, 47646, 50582]","[4, 3, 3, 0, 4]",PEDESTRIANS
50582,2120.9,495816.9738,5405797.845,None,None,None,None,None,None,"[50582, 50575, 50587, 47646]","[4, 4, 3, 0]",PEDESTRIANS
50582,2121,495816.7764,5405797.952,None,None,None,None,None,None,"[47646, 50575, 50587, 50582]","[0, 4, 3, 4]",PEDESTRIANS
50582,2121.1,495816.6247,5405798.066,None,None,None,None,None,None,"[50575, 47646, 50587, 50582]","[4, 0, 3, 4]",PEDESTRIANS
50582,2121.2,495816.5067,5405798.184,None,None,None,None,None,None,"[47646, 50587, 50575, 50582]","[0, 3, 4, 4]",PEDESTRIANS
50582,2121.3,495816.3886,5405798.302,None,None,None,None,None,None,"[50587, 47646, 50582, 50575]","[3, 0, 4, 4]",PEDESTRIANS
50582,2121.4,495816.2781,5405798.426,None,None,None,None,None,None,"[47646, 50587, 50575, 50582]","[0, 3, 4, 4]",PEDESTRIANS
50582,2121.5,495816.182,5405798.57,None,None,None,None,None,None,"[47646, 50587, 50575, 50582]","[0, 3, 4, 4]",PEDESTRIANS
50582,2121.6,495816.0992,5405798.722,None,None,None,None,None,None,"[47646, 50587, 50575, 50582]","[0, 3, 4, 4]",PEDESTRIANS
50582,2121.7,495816.0353,5405798.86,None,None,None,None,None,None,"[50587, 47646, 50575, 50582]","[3, 0, 4, 4]",PEDESTRIANS
50582,2121.8,495815.9894,5405798.988,None,None,None,None,None,None,"[50582, 50575, 50587, 47646]","[4, 4, 3, 0]",PEDESTRIANS
50582,2121.9,495815.9494,5405799.112,None,None,None,None,None,None,"[47646, 50587, 50575, 50582]","[0, 3, 4, 4]",PEDESTRIANS
50582,2122,495815.91,5405799.239,None,None,None,None,None,None,"[50582, 50575, 50587, 47646]","[4, 4, 3, 0]",PEDESTRIANS
50582,2122.1,495815.874,5405799.37,None,None,None,None,None,None,"[47646, 50575, 50582, 50587]","[0, 4, 4, 3]",PEDESTRIANS
50582,2122.2,495815.925,5405799.579,None,None,None,None,None,None,"[47646, 50587, 50575, 50582]","[0, 3, 4, 4]",PEDESTRIANS
7683,311.4,496173.838,5405734.436,None,None,None,None,None,None,"[7219, 7682, 7683, 7684, 7675]","[0, 4, 4, 4, 3]",EGO CAR
7683,311.5,496173.9397,5405734.399,None,None,None,None,None,None,"[7684, 7682, 7675, 7219, 7683]","[4, 4, 3, 0, 4]",EGO CAR
7683,311.6,496174.0414,5405734.362,0,0,190.8,0,0,187.2,"[7675, 7682, 7683, 7684, 7219]","[3, 4, 4, 4, 0]",EGO CAR
7683,311.7,496174.1687,5405734.329,None,None,None,None,None,None,"[7219, 7682, 7683, 7684]","[0, 4, 4, 4]",EGO CAR
7683,311.8,496174.2978,5405734.298,0,-3.2,186.4,0,-13.3333,195.6,"[7219, 7682, 7683, 7684]","[0, 4, 4, 4]",EGO CAR
7683,311.9,496174.4371,5405734.276,None,None,None,None,None,None,"[7684, 7219, 7683, 7682]","[4, 0, 4, 4]",EGO CAR
7683,312,496174.5772,5405734.255,None,None,None,None,None,None,"[7219, 7682, 7683, 7684]","[0, 4, 4, 4]",EGO CAR
7683,312.1,496174.7174,5405734.235,0,-3.8,189.6,0,-16.7901,194.8,"[7684, 7683, 7682, 7219]","[4, 4, 4, 0]",EGO CAR
7683,312.2,496174.8573,5405734.233,None,None,None,None,None,None,"[7684, 7219, 7682, 7683]","[4, 0, 4, 4]",EGO CAR
7683,312.3,496174.9971,5405734.232,None,None,None,None,None,None,"[7683, 7684, 7219, 7682]","[4, 4, 0, 4]",EGO CAR
7683,312.4,496175.137,5405734.232,0,0,200,0,-19.2593,199.6,"[7683, 7682, 7684, 7219]","[4, 4, 4, 0]",EGO CAR
7683,312.5,496175.269,5405734.209,None,None,None,None,None,None,"[7682, 7219, 7683, 7684]","[4, 0, 4, 4]",EGO CAR
7683,312.6,496175.4003,5405734.184,0,0,200.4,0,-9.38272,200,"[7683, 7684, 7682, 7219]","[4, 4, 4, 0]",EGO CAR
7683,312.7,496175.5064,5405734.12,0,3.2,194.4,2.02532,-15.2951,190.137,"[7683, 7684, 7219, 7682]","[4, 4, 0, 4]",EGO CAR
7683,312.8,496175.5991,5405734.071,None,None,None,None,None,None,"[7219, 7683, 7682, 7684]","[0, 4, 4, 4]",EGO CAR
7683,312.9,496175.6908,5405734.024,0,-7.4,193.551,0,-14.3889,194.43,"[7682, 7684, 7683, 7219]","[4, 4, 4, 0]",EGO CAR
7683,313,496175.7962,5405734.038,0,-4.80003,191.126,4.05063,-15.4518,197.727,"[7683, 7684, 7219, 7682]","[4, 4, 0, 4]",EGO CAR
7683,313.1,496175.9172,5405734.025,0,-7.59494,200,4.05063,-14.1772,195.443,"[7219, 7684, 7683, 7682, 7685]","[0, 4, 4, 4, 3]",EGO CAR
7683,313.2,496176.1004,5405734.072,None,None,None,None,None,None,"[7682, 7685, 7219, 7684, 7683]","[4, 3, 0, 4, 4]",EGO CAR
7683,313.3,496176.22,5405734.067,None,None,None,None,None,None,"[7686, 7682, 7683, 7684, 7685, 7219]","[3, 4, 4, 4, 3, 0]",EGO CAR
7683,313.4,496176.333,5405734.057,None,None,None,None,None,None,"[7686, 7219, 7683, 7682, 7687, 7684, 7685]","[3, 0, 4, 4, 3, 4, 3]",EGO CAR
7683,313.5,496176.446,5405734.046,None,None,None,None,None,None,"[7685, 7684, 7683, 7682, 7687, 7686, 7219]","[3, 4, 4, 4, 3, 3, 0]",EGO CAR
7683,313.6,496176.559,5405734.036,None,None,None,None,None,None,"[7688, 7687, 7686, 7685, 7219, 7684, 7683, 7682]","[3, 3, 3, 3, 0, 4, 4, 4]",EGO CAR
7683,313.7,496176.6719,5405734.025,0,0,200.4,0,-15.8,202.8,"[7687, 7686, 7683, 7685, 7219, 7682, 7684, 7688]","[3, 3, 4, 3, 0, 4, 4, 3]",EGO CAR
7683,313.8,496176.6937,5405733.944,0,0,198.8,0,-13.4,196,"[7684, 7686, 7687, 7688, 7682, 7683, 7685, 7219]","[4, 3, 3, 3, 4, 4, 3, 0]",EGO CAR
7683,313.9,496176.7372,5405733.874,0,0,192,0.2,-15,197.2,"[7683, 7686, 7687, 7688, 7682, 7685, 7684, 7219]","[4, 3, 3, 3, 4, 3, 4, 0]",EGO CAR
7683,314,496176.7373,5405733.921,None,None,None,None,None,None,"[7683, 7682, 7689, 7688, 7687, 7686, 7685, 7219, 7684]","[4, 4, 3, 3, 3, 3, 3, 0, 4]",EGO CAR
7683,314.1,496176.7333,5405733.978,None,None,None,None,None,None,"[7683, 7219, 7685, 7687, 7688, 7689, 7690, 7682, 7684]","[4, 0, 3, 3, 3, 3, 3, 4, 4]",EGO CAR
7683,314.2,496176.7293,5405734.036,None,None,None,None,None,None,"[7219, 7685, 7687, 7684, 7682, 7683, 7690, 7688, 7689]","[0, 3, 3, 4, 4, 4, 3, 3, 3]",EGO CAR
7683,314.3,496176.7252,5405734.093,None,None,None,None,None,None,"[7682, 7688, 7687, 7683, 7685, 7219, 7689, 7684]","[4, 3, 3, 4, 3, 0, 3, 4]",EGO CAR
7683,314.4,496176.7212,5405734.151,5.2,-12.4,217.2,-2,-18.4,217.2,"[7691, 7683, 7684, 7682, 7689, 7688, 7687, 7685, 7219]","[3, 4, 4, 4, 3, 3, 3, 3, 0]",EGO CAR
7683,314.5,496176.5946,5405734.177,5.6,-9,218.8,-3.8,-19.8,218,"[7689, 7687, 7684, 7688, 7692, 7685, 7219, 7693, 7682, 7683, 7691]","[3, 3, 4, 3, 3, 3, 0, 3, 4, 4, 3]",EGO CAR
7683,314.6,496176.6339,5405734.282,2,-7.4,222.8,-2.2,-22.8,223.6,"[7685, 7683, 7684, 7688, 7682, 7693, 7692, 7219, 7687, 7691, 7689]","[3, 4, 4, 3, 4, 3, 3, 0, 3, 3, 3]",EGO CAR
